clone_id,treatment,outer_fold,y,pred_W0,pred_W1,pred_W2,pred_W3,pred_W4
L186064,Acid,3,0.6931471805599453,1.4294052202142031,1.1279422358880093,1.22365456262347,1.4069433312972979,1.1600242337836333
L186064,Dabrafenib,3,1.3862943611198906,1.2955998343662156,1.043191156007857,1.22365456262347,1.2483711551548737,0.9849800099259987
L186861,Acid,1,0.6931471805599453,1.4447324299693032,1.3312528212597294,1.4458385580676894,1.608717839411896,1.2747828725735313
L187096,Acid,2,2.3978952727983707,1.4245281818738489,2.0449394695220344,1.3117766603947956,1.475245930447081,2.131700625691334
L187096,Cisplatin,2,1.0986122886681098,0.9540993104414771,1.5094976720621276,1.3117766603947956,1.0078854016293615,1.5995996907737577
L187096,CoCl2,2,0.6931471805599453,1.070769265548892,1.6049248431081096,1.3117766603947956,1.1520872560230062,1.6910293724872092
L187096,Dabrafenib,2,3.5263605246161616,1.272899240139292,1.9083966778001564,1.3117766603947956,1.3305595068090037,1.9392821018599742
L187096,Doxorubicin,2,0.6931471805599453,1.1003288977324217,1.7067789987754718,1.3117766603947956,1.1910091036785464,1.7805464018689925
L187096,Trametinib,2,2.4849066497880004,1.3613179452904967,2.0095902545037374,1.3117766603947956,1.4162450260446073,2.033140976164745
L187200,Acid,0,1.0986122886681098,1.4276384785961345,1.289014386120569,1.333507201729918,1.4925078498598312,1.2313211718395163
L187200,Cisplatin,0,0.6931471805599453,0.9726711059332541,0.7902020378662867,1.333507201729918,1.0373158484018918,0.7728013274659702
L187340,Cisplatin,4,0.6931471805599453,0.9536217875497237,0.6009979987411102,1.4389904745297644,1.111652969392708,0.42474413073146566
L187689,Acid,2,1.3862943611198906,1.4245281818738489,1.1470784836126513,1.2852298322419582,1.4589433678172326,1.3149538447992406
L187689,Cisplatin,2,4.48863636973214,0.9540993104414771,0.6116366861527445,1.2852298322419582,0.9915828389995128,0.7828529098816644
L187689,Doxorubicin,2,0.6931471805599453,1.1003288977324217,0.8089180128660887,1.2852298322419582,1.1747065410486979,0.9637996209768991
L187689,Trametinib,2,0.6931471805599453,1.3613179452904967,1.1117292685943543,1.2852298322419582,1.3999424634147588,1.2163941952726516
L187885,Acid,0,3.970291913552122,1.4276384785961345,2.2101921827289033,1.3023569573863711,1.454149355261209,2.2358883015557787
L187885,Cisplatin,0,2.0794415416798357,0.9726711059332541,1.7113798344746214,1.3023569573863711,0.9989573538032699,1.7773684571822328
L187885,CoCl2,0,2.302585092994046,1.1370030390709425,1.8198055758510918,1.3023569573863711,1.1824461996097382,1.884688505244228
L187885,Doxorubicin,0,1.3862943611198906,1.0906169960232415,1.849090386322705,1.3023569573863711,1.1449920236503004,1.8751452537904116
L188027,Acid,1,1.6094379124341003,1.4447324299693032,1.7980440590055329,1.2924162521759281,1.4640424780629506,1.7711546243780536
L188027,CoCl2,1,1.0986122886681098,1.1088793216866093,1.4081977729142225,1.2924162521759281,1.1547986169424667,1.3828034620185143
L188027,Dabrafenib,1,1.6094379124341003,1.3466064801566926,1.7309473669670135,1.2924162521759281,1.3273193402345067,1.6051852574485472
L188153,Acid,3,1.6094379124341003,1.4294052202142031,1.5463802429059927,1.2047583476434873,1.377813677865781,1.6180546776079565
L188153,CoCl2,3,0.6931471805599453,1.1229493612824308,1.179679946244582,1.2047583476434873,1.108426880940018,1.2400123632251074
L188153,Dabrafenib,3,0.6931471805599453,1.2955998343662156,1.4616291630258402,1.2047583476434873,1.219241501723357,1.4430104537503219
L188533,Dabrafenib,4,0.6931471805599453,1.315199596110756,1.0459745565219536,1.352174224462961,1.364924724387738,0.9105130829873587
L188546,Doxorubicin,1,0.6931471805599453,1.0695168105300787,0.782670799392242,1.1633297332987502,0.9906139303348892,0.5940694735506148
L189320,Acid,0,0.6931471805599453,1.4276384785961345,1.2926947066593124,1.2481135962526364,1.4052307338826369,1.227912898392059
