clone_id,treatment,outer_fold,y,pred_W0,pred_W1,pred_W2,pred_W3,pred_W4,pred_W5
L14939,Acid,1,0,0.4758727382102801,0.4158230698941236,0.1318029440216037,0.2747828518025185,0.3027180599286415,0.24460958834783336
L14939,Cisplatin,1,0,0.1945871959380825,0.1278311601185779,0.1318029440216037,0.0825507493573187,0.0764031201730908,0.08324312266467372
L14939,CoCl2,1,0,0.2356004453330165,0.1644139361003428,0.1318029440216037,0.1044462658367875,0.1007425309538258,0.07311123042917528
L14939,Dabrafenib,1,0,0.2320338480452489,0.1611167897031677,0.1318029440216037,0.1024661139801449,0.098502410556866,0.08440494799222063
L14939,Doxorubicin,1,1,0.2997994308885851,0.2270276463322885,0.1318029440216037,0.1427655951229246,0.1451991127792198,0.15445504746621208
L14939,Trametinib,1,0,0.1972621510625855,0.1301330671248022,0.1318029440216037,0.0839216298786936,0.077896398213271,0.07203203316188596
L149612,Acid,4,1,0.4785299066468458,0.8704130363067303,0.3890423638351089,0.6393921615154023,0.8701938856574685,0.8923935638832851
L149612,Cisplatin,4,1,0.1981548358322619,0.5785314968374733,0.3890423638351089,0.2996848032174553,0.5679779237520586,0.629737052905411
L149612,CoCl2,4,1,0.2293600697046259,0.6322298919010073,0.3890423638351089,0.3428330486361577,0.6232086388139624,0.6904803657278455
L149612,Dabrafenib,4,1,0.2240101926936385,0.6235794864077621,0.3890423638351089,0.335514630622417,0.6142751264078015,0.5369024829205764
L149612,Doxorubicin,4,1,0.2891002187573746,0.715343823347086,0.3890423638351089,0.4222653783144608,0.709768787513848,0.7621376448408574
L149612,Trametinib,4,0,0.191021945485207,0.5650713364957659,0.3890423638351089,0.2896699114885738,0.5542482701957102,0.5316660079257166
L150059,Acid,2,0,0.4723002644704608,0.4245481799777996,0.1600841168657598,0.33049798528685,0.3641308953922249,0.4541177383229755
L150059,Cisplatin,2,0,0.2026102523734454,0.1368083254411842,0.1600841168657598,0.1103040928368982,0.1081543777886131,0.10425800107678554
L150059,CoCl2,2,0,0.2266829195508383,0.1588443113304733,0.1600841168657598,0.1261835211310475,0.1264496256823765,0.10639140029650998
L150059,Dabrafenib,2,0,0.2266829195508383,0.1588443113304734,0.1600841168657598,0.1261835211310476,0.1264496256823765,0.06581526172610916
L150059,Doxorubicin,2,0,0.2819646373115759,0.2129667474206737,0.1600841168657598,0.1652094421382677,0.1726324003088883,0.1761198021638946
L150059,Trametinib,2,0,0.194586034559209,0.1296775516294521,0.1600841168657598,0.1051551320969145,0.1023075117888819,0.06141081483174404
L15037,Acid,4,1,0.4785299066468458,0.29897467523817,0.2858126056658625,0.5209797886809371,0.2548393770196055,0.2919213945864357
L15037,Cisplatin,4,0,0.1981548358322619,0.0801690138735493,0.2858126056658625,0.2079119772501829,0.0628534046797013,0.07088331423931009
L15037,CoCl2,4,0,0.2293600697046259,0.0984110368485007,0.2858126056658625,0.2424208084844179,0.0778121943589731,0.0949535594934466
L15037,Dabrafenib,4,0,0.2240101926936385,0.0951743785327787,0.2858126056658625,0.2364745674288017,0.0751377358949347,0.048806743188575835
L15037,Doxorubicin,4,0,0.2891002187573746,0.1376057808821043,0.2858126056658625,0.309546751224645,0.1109198911920891,0.1468732417964174
L15037,Trametinib,4,0,0.191021945485207,0.0762072710844168,0.2858126056658625,0.20008771857727,0.0596482112153154,0.030857348805594424
L150552,Acid,1,0,0.4758727382102801,0.2838807297763159,0.0783929647753127,0.1711934897308952,0.2142106987917826,0.05442399974061404
L150552,Cisplatin,1,0,0.1945871959380825,0.0754650511914505,0.0783929647753127,0.0467578708526726,0.0493788792857259,0.023047006159102622
L150552,CoCl2,1,0,0.2356004453330165,0.0987586044275129,0.0783929647753127,0.059778365758199,0.0657218992063228,0.0668713572522686
L150552,Dabrafenib,1,1,0.2320338480452489,0.0966258507238606,0.0783929647753127,0.0585896507888661,0.0642049019190437,0.12844815270412252
L150552,Doxorubicin,1,0,0.2997994308885851,0.1405752922599338,0.0783929647753127,0.0832329859582886,0.0963806102567566,0.07125907786571903
L150552,Trametinib,1,0,0.1972621510625855,0.0769071316414241,0.0783929647753127,0.0475651727097538,0.0503727828489052,0.06713238084574273
L150587,Acid,3,0,0.4704989420167573,0.4163118584108475,0.251388821549737,0.4736008422606665,0.38987348664904,0.33525930045685814
L150587,Cisplatin,3,0,0.1901270509498604,0.1285563836819864,0.251388821549737,0.1759663566859151,0.1095054777314897,0.07014272905643555
L150587,CoCl2,3,0,0.2186598922625351,0.1539843269289207,0.251388821549737,0.2046234080594842,0.1324320496821694,0.10941419624430011
L150587,Dabrafenib,3,1,0.2186598922625351,0.1539843269289211,0.251388821549737,0.2046234080594842,0.1324320496821694,0.10500349311569215
L150587,Doxorubicin,3,0,0.2882083795228566,0.221314734022774,0.251388821549737,0.2769178897298081,0.195052938617517,0.2653115685535796
L150587,Trametinib,3,0,0.1919105456868687,0.1301081617589007,0.251388821549737,0.1777392484253357,0.1108893980014642,0.10856549420257953
L150868,Acid,3,1,0.4704989420167573,0.587524511028933,0.3135343472610593,0.5541760522829583,0.5940074501864486,0.6135433592831653
L150868,Cisplatin,3,0,0.1901270509498604,0.2275653087977215,0.3135343472610593,0.2278193848761906,0.2197024338362979,0.29813641943872654
L150868,CoCl2,3,1,0.2186598922625351,0.2665859549623633,0.3135343472610593,0.2622336554656513,0.2589903084035609,0.3315908730272118
L150868,Dabrafenib,3,0,0.2186598922625351,0.2665859549623639,0.3135343472610593,0.2622336554656513,0.2589903084035608,0.22262917174339977
L150868,Doxorubicin,3,0,0.2882083795228566,0.3620799918316849,0.3135343472610593,0.3460271607471503,0.3568403689106028,0.35249528341471714
L150868,Trametinib,3,0,0.1919105456868687,0.2299967809852447,0.3135343472610593,0.2299689071516257,0.2221316179060941,0.1462741033250726
L151380,Acid,4,1,0.4785299066468458,0.7802107305348475,0.2556865775915006,0.4808035675955533,0.7123038587121076,0.6948300281500386
L151380,Cisplatin,4,1,0.1981548358322619,0.4204386648852096,0.2556865775915006,0.1826717938799905,0.3268496247594322,0.41281921691305035
L151380,CoCl2,4,1,0.2293600697046259,0.4760369249633598,0.2556865775915006,0.2141237988386456,0.3792142503702994,0.514145430200845
L151380,Dabrafenib,4,1,0.2240101926936385,0.4668109986699649,0.2556865775915006,0.2086804528252646,0.3703406173691059,0.29142826066200617
L151380,Doxorubicin,4,1,0.2891002187573746,0.5704678965893282,0.2556865775915006,0.2762717334711082,0.4745687071349002,0.5478451583323273
L151380,Trametinib,4,0,0.191021945485207,0.4071038662606515,0.2556865775915006,0.1755868283415819,0.3147028208495957,0.2329549989576232
L151909,Acid,1,0,0.4758727382102801,0.2846492613888907,0.0263491652992327,0.0582910184862312,0.1115685836674366,0.0418842777291283
L151909,Cisplatin,1,0,0.1945871959380825,0.0757290196169657,0.0263491652992327,0.014486547534368,0.0233693737747733,0.012485415873025697
L151909,CoCl2,1,0,0.2356004453330165,0.09909531796825,0.0263491652992327,0.0186968241029032,0.0313882172182061,0.009709351429115873
L151909,Dabrafenib,1,0,0.2320338480452489,0.0969560750019377,0.0263491652992327,0.0183091227442969,0.0306377241294989,0.04615182818811267
L151909,Doxorubicin,1,0,0.2997994308885851,0.1410322674669205,0.0263491652992327,0.0264867815128739,0.0468334230613645,0.04764987504635705
L151909,Trametinib,1,0,0.1972621510625855,0.0771757232365809,0.0263491652992327,0.0147452850324975,0.0238528912917425,0.04041783003484409
L151921,Acid,2,0,0.4723002644704608,0.2879810790401368,0.2929429159950933,0.5281002702765931,0.3566184847196332,0.2757124892186906
L151921,Cisplatin,2,0,0.2026102523734454,0.0799419805856406,0.2929429159950933,0.2193967234855826,0.1050505628780834,0.12861935229019622
L151921,CoCl2,2,0,0.2266829195508383,0.0938138784504659,0.2929429159950933,0.2466276742522116,0.1228931218788584,0.14977015370314078
L151921,Dabrafenib,2,0,0.2266829195508383,0.0938138784504659,0.2929429159950933,0.2466276742522117,0.1228931218788584,0.16336064489187388
L151921,Doxorubicin,2,0,0.2819646373115759,0.1291816151328634,0.2929429159950933,0.3097018398671783,0.1680268147906434,0.14110900576622676
L151921,Trametinib,2,0,0.194586034559209,0.0755159104304394,0.2929429159950933,0.2103594004022481,0.0993527978612309,0.11057341116681826
L152330,Acid,3,0,0.4704989420167573,0.6387393981471217,0.3370425735880605,0.581527199371633,0.6995039486280867,0.5959294588583429
L152330,Cisplatin,3,0,0.1901270509498604,0.2677723232520084,0.3370425735880605,0.2480242096639608,0.3093795594728354,0.2684326431474251
L152330,CoCl2,3,0,0.2186598922625351,0.3109122490989339,0.3370425735880605,0.2843666192774383,0.3573594775606988,0.2530373894454695
L152330,Dabrafenib,3,0,0.2186598922625351,0.3109122490989346,0.3370425735880605,0.2843666192774383,0.3573594775606988,0.35436219540118613
L152330,Doxorubicin,3,0,0.2882083795228566,0.4133358713426327,0.3370425735880605,0.3716695705694554,0.4688591978731162,0.4016928504864066
L152330,Trametinib,3,0,0.1919105456868687,0.2704829631975964,0.3370425735880605,0.2503025736531493,0.3124033021967223,0.2932280197905033
L152456,Acid,4,0,0.4785299066468458,0.29897467523817,0.0928379122996505,0.204943032384633,0.2258640211623077,0.12393736194553595
L152456,Cisplatin,4,0,0.1981548358322619,0.0801690138735493,0.0928379122996505,0.0585683170563371,0.054121496610755,0.08813783089852119
L152456,CoCl2,4,0,0.2293600697046259,0.0984110368485007,0.0928379122996505,0.0704954746608172,0.0671510460932323,0.06171387257287095
L152456,Dabrafenib,4,0,0.2240101926936385,0.0951743785327787,0.0928379122996505,0.0683856492577578,0.0648172634887564,0.08710200862764153
L152456,Doxorubicin,4,0,0.2891002187573746,0.1376057808821043,0.0928379122996505,0.0960513765535287,0.0961957902485712,0.12263761648820383
L152456,Trametinib,4,0,0.191021945485207,0.0762072710844168,0.0928379122996505,0.0559671323822917,0.0513371919278076,0.09519032479798235
L152572,Acid,3,1,0.4704989420167573,0.4933153216520132,0.3670321638733921,0.6150396633848869,0.5155210393923334,0.550005755145878
L152572,Cisplatin,3,0,0.1901270509498604,0.1676197029614535,0.3670321638733921,0.2749448543603103,0.1699679779682394,0.14276734197414762
L152572,CoCl2,3,1,0.2186598922625351,0.1990097157440221,0.3670321638733921,0.3135869088384702,0.2026721978565814,0.2889333657691798
L152572,Dabrafenib,3,0,0.2186598922625351,0.1990097157440226,0.3670321638733921,0.3135869088384702,0.2026721978565813,0.12926504924004206
L152572,Doxorubicin,3,1,0.2882083795228566,0.2795229369974526,0.3670321638733921,0.4047865042500816,0.2874999370689917,0.3293073838026997
L152572,Trametinib,3,0,0.1919105456868687,0.1695512647418897,0.3670321638733921,0.2773792940017073,0.17196845434665,0.10460910810950368
L152903,Acid,2,1,0.4723002644704608,0.9216229658349144,0.3988966959743374,0.6472438869803603,0.9330530090410526,0.9471868810595057
L152903,Cisplatin,2,1,0.2026102523734454,0.7164011138302845,0.3988966959743374,0.3154505759431357,0.7469302749004662,0.7826303303887205
L152903,CoCl2,2,1,0.2266829195508383,0.7506127656571338,0.3988966959743374,0.3492691821144172,0.7789087569800407,0.8631560532742776
L152903,Dabrafenib,2,1,0.2266829195508383,0.7506127656571339,0.3988966959743374,0.3492691821144174,0.7789087569800407,0.730492764792806
L152903,Doxorubicin,2,1,0.2819646373115759,0.8117773913771998,0.3988966959743374,0.42382593172734,0.8354774342635328,0.8460240938578519
L152903,Trametinib,2,1,0.194586034559209,0.7036880763128615,0.3988966959743374,0.3039974950322981,0.735010726435454,0.6469043867033938
L152911,Acid,4,1,0.4785299066468458,0.2968821351175162,0.2991023603328169,0.5377068327666398,0.4733266026920584,0.38778746820760984
L152911,Cisplatin,4,0,0.1981548358322619,0.0794343772887644,0.2991023603328169,0.2191867432859476,0.1498391415632631,0.2004784306615952
L152911,CoCl2,4,1,0.2293600697046259,0.0975269614574984,0.2991023603328169,0.2549645667197787,0.1814908451999782,0.07803519799007119
L152911,Dabrafenib,4,0,0.2240101926936385,0.094316337926325,0.2991023603328169,0.2488116965042184,0.1759327173828809,0.302762302099608
L152911,Doxorubicin,4,1,0.2891002187573746,0.1364228780661134,0.2991023603328169,0.3240780244437871,0.2469012813068777,0.21992256757669407
L152911,Trametinib,4,0,0.191021945485207,0.0755059582532245,0.2991023603328169,0.2110512403108172,0.1428744028693795,0.16620514054630797
L153469,Acid,3,1,0.4704989420167573,0.7833660568034392,0.2362341481084338,0.4516133866493274,0.759892088112244,0.7455664806922655
L153469,Cisplatin,3,1,0.1901270509498604,0.4278911777969098,0.2362341481084338,0.1635049030236388,0.3785116395494902,0.3109493242153108
L153469,CoCl2,3,0,0.2186598922625351,0.4799198549642759,0.2362341481084338,0.1906019514750978,0.4305292545577302,0.23293056795756814
L153469,Dabrafenib,3,1,0.2186598922625351,0.4799198549642766,0.2362341481084338,0.1906019514750978,0.4305292545577301,0.40337063515411453
L153469,Doxorubicin,3,0,0.2882083795228566,0.5903233242156227,0.2362341481084338,0.2595591967638525,0.5454805664990696,0.6188636486887348
L153469,Trametinib,3,1,0.1919105456868687,0.4312680271396108,0.2362341481084338,0.1651774101852427,0.3818374795034407,0.3915692505263132
L153570,Acid,4,0,0.4785299066468458,0.2968821351175162,0.2257296637394397,0.4375205807419123,0.26011929773316,0.2862197104220208
L153570,Cisplatin,4,0,0.1981548358322619,0.0794343772887644,0.2257296637394397,0.1580569483017002,0.0644999428091816,0.04444810533466989
L153570,CoCl2,4,0,0.2293600697046259,0.0975269614574984,0.2257296637394397,0.1862365265789138,0.0798172246060828,0.04323117873227263
L153570,Dabrafenib,4,0,0.2240101926936385,0.094316337926325,0.2257296637394397,0.1813385317602106,0.0770796119678883,0.08876815573633987
L153570,Doxorubicin,4,1,0.2891002187573746,0.1364228780661134,0.2257296637394397,0.2427909870137734,0.1136728685830004,0.10110310332307991
L153570,Trametinib,4,0,0.191021945485207,0.0755059582532245,0.2257296637394397,0.1517494218068646,0.061216269296103,0.04588206557168409
L15407,Acid,3,1,0.4704989420167573,0.8470558350402645,0.3298654054624492,0.5734431550564063,0.8342383557459329,0.8589778215496017
L15407,Cisplatin,3,0,0.1901270509498604,0.533908452074162,0.3298654054624492,0.2418964127481578,0.4920031679913207,0.6326911591947512
L15407,CoCl2,3,1,0.2186598922625351,0.5856324103517915,0.3298654054624492,0.2776724835803088,0.5459173017850307,0.5592669125119281
L15407,Dabrafenib,3,1,0.2186598922625351,0.5856324103517921,0.3298654054624492,0.2776724835803088,0.5459173017850307,0.45025187757709273
L15407,Doxorubicin,3,1,0.2882083795228566,0.6881758027105976,0.3298654054624492,0.363965515000192,0.6561777291317862,0.6610225355076719
L15407,Trametinib,3,1,0.1919105456868687,0.5373361541567049,0.3298654054624492,0.2441367616832695,0.4955311123210615,0.4103562453863268
L154362,Acid,2,0,0.4723002644704608,0.3964971561603091,0.1228746620370147,0.2632706480598759,0.2612960401672141,0.2316383333066281
L154362,Cisplatin,2,0,0.2026102523734454,0.1236828129632373,0.1228746620370147,0.0823571416172344,0.0696876472141301,0.07100336964141968
L154362,CoCl2,2,0,0.2266829195508383,0.1439572306507918,0.1228746620370147,0.0946412872114565,0.0820747392608692,0.039501899297576
L154362,Dabrafenib,2,0,0.2266829195508383,0.1439572306507918,0.1228746620370147,0.0946412872114565,0.0820747392608692,0.05363272786692759
L154362,Doxorubicin,2,0,0.2819646373115759,0.1941781992172485,0.1228746620370147,0.1253108352452034,0.1141687841576208,0.14460548023674732
L154362,Trametinib,2,0,0.194586034559209,0.1171433286036891,0.1228746620370147,0.0783977817382606,0.0657669575101922,0.04569699431058584
L154401,Acid,3,1,0.4704989420167573,0.661125482624748,0.325514775808156,0.5679763865646839,0.6811613188064848,0.6231484332209527
L154401,Cisplatin,3,0,0.1901270509498604,0.2875039843764437,0.325514775808156,0.2378280919577849,0.2913483505235856,0.36440987900424476
L154401,CoCl2,3,1,0.2186598922625351,0.3323798153788572,0.325514775808156,0.273219315928692,0.337900085720537,0.4002412036430949
L154401,Dabrafenib,3,1,0.2186598922625351,0.3323798153788579,0.325514775808156,0.273219315928692,0.337900085720537,0.35047697142056883
L154401,Doxorubicin,3,0,0.2882083795228566,0.4373866239936635,0.325514775808156,0.3588158875127903,0.4475566975772523,0.44705833651519655
L154401,Trametinib,3,1,0.1919105456868687,0.2903351668501454,0.325514775808156,0.2400426922889584,0.2942709546476937,0.26339436136393185
L155295,Acid,4,0,0.4785299066468458,0.2811303118206386,0.2645607233664528,0.4925016388154527,0.3549586015293901,0.29840991584111504
L155295,Cisplatin,4,0,0.1981548358322619,0.0740054563390073,0.2645607233664528,0.1897674589983092,0.0974063011614471,0.08678735524937517
L155295,CoCl2,4,1,0.2293600697046259,0.0909837199544665,0.2645607233664528,0.2221091776454962,0.1195395505404231,0.131048329558421
L155295,Dabrafenib,4,0,0.2240101926936385,0.0879675059053129,0.2645607233664528,0.2165187605160131,0.1156106934132497,0.1293711743130573
L155295,Doxorubicin,4,1,0.2891002187573746,0.1276391277841468,0.2645607233664528,0.2857321334975877,0.1671828355891278,0.1348056003455864
L155295,Trametinib,4,0,0.191021945485207,0.0703250134578361,0.2645607233664528,0.1824687265491067,0.0926132221924483,0.09155691942419233
L155592,Acid,3,0,0.4704989420167573,0.2839379758377813,0.0763949730248054,0.1715057675893128,0.2202131142371512,0.07994103490237413
L155592,Cisplatin,3,0,0.1901270509498604,0.0757977484189873,0.0763949730248054,0.0468323502251427,0.0515448002821487,0.05409631039880525
L155592,CoCl2,3,0,0.2186598922625351,0.0918906235877918,0.0763949730248054,0.0558854993752929,0.0631976623398199,0.04839341011303015
L155592,Dabrafenib,3,0,0.2186598922625351,0.0918906235877921,0.0763949730248054,0.0558854993752929,0.0631976623398199,0.07013986311453918
L155592,Doxorubicin,3,0,0.2882083795228566,0.136449253309681,0.0763949730248054,0.0809804364092418,0.0967310108741387,0.07880496185066821
L155592,Trametinib,3,0,0.1919105456868687,0.0767687892495874,0.0763949730248054,0.0473789999292295,0.0522391896224617,0.05416649632679535
L15582,Acid,1,1,0.4758727382102801,0.2838807297763159,0.1625903729880411,0.3294412252632577,0.2035691610337943,0.2074209423415584
L15582,Cisplatin,1,1,0.1945871959380825,0.0754650511914505,0.1625903729880411,0.1044801353112654,0.0464418818935992,0.04230820557173862
L15582,CoCl2,1,0,0.2356004453330165,0.0987586044275129,0.1625903729880411,0.1313593394641256,0.0618761101003262,0.09569396277692523
L15582,Dabrafenib,1,0,0.2320338480452489,0.0966258507238606,0.1625903729880411,0.128942417954423,0.0604421387735601,0.03387659942741846
L15582,Doxorubicin,1,0,0.2997994308885851,0.1405752922599338,0.1625903729880411,0.1775944980159614,0.0909153713613369,0.14337424730270884
L15582,Trametinib,1,0,0.1972621510625855,0.0769071316414241,0.1625903729880411,0.1061730424324474,0.0473796156401332,0.02409437561917746
L155963,Acid,0,1,0.4736194759800148,0.7482649109673973,0.3617543572751904,0.6012446307719445,0.7969140274568672,0.7968961773257224
L155963,Cisplatin,0,1,0.1858364208706426,0.3585662245575141,0.3617543572751904,0.2558261605013743,0.415302473600374,0.4624553085684915
L155963,CoCl2,0,1,0.2286700743638336,0.4343074499482754,0.3617543572751904,0.3120108110618636,0.4953255090168967,0.5825988511244781
L155963,Dabrafenib,0,0,0.2447349983810882,0.4612187815526942,0.3617543572751904,0.3327917177495461,0.5231320521845134,0.47464577823879617
L155963,Doxorubicin,0,1,0.2866788719209133,0.5269995837434208,0.3617543572751904,0.3862070524024234,0.5900739472941537,0.5965808048438492
L155963,Trametinib,0,0,0.2036838670412842,0.390857654461869,0.3617543572751904,0.279363535404938,0.4496713236906083,0.37770265539961534
L156142,Acid,4,0,0.4785299066468458,0.4343535892129345,0.234816116807624,0.451006274923709,0.3997248820303817,0.33667219912105273
L156142,Cisplatin,4,0,0.1981548358322619,0.1356408285446726,0.234816116807624,0.1654626600694881,0.1155073706438088,0.15434850636488362
L156142,CoCl2,4,0,0.2293600697046259,0.1642512362708553,0.234816116807624,0.1946573200941675,0.1411106267498142,0.17008923686718355
L156142,Dabrafenib,4,0,0.2240101926936385,0.159231589114579,0.234816116807624,0.1895894563380179,0.1365827816538717,0.1262619240150213
L156142,Doxorubicin,4,0,0.2891002187573746,0.2231774654903519,0.234816116807624,0.2529739865849891,0.1954427979463393,0.19503306888578367
L156142,Trametinib,4,0,0.191021945485207,0.1293232217737924,0.234816116807624,0.1589153784611071,0.1099320745793732,0.08311057084350575
L156620,Acid,2,0,0.4723002644704608,0.2807695161874157,0.0997966233373996,0.2183107857607148,0.1514038546102993,0.04357419739645051
L156620,Cisplatin,2,0,0.2026102523734454,0.0773739631839097,0.0997966233373996,0.0655440133534282,0.0364077458630622,0.0344849714745284
L156620,CoCl2,2,0,0.2266829195508383,0.0908442457636326,0.0997966233373996,0.0755267675100383,0.0431536819483078,0.025392154726482975
L156620,Dabrafenib,2,0,0.2266829195508383,0.0908442457636327,0.0997966233373996,0.0755267675100384,0.0431536819483078,0.04014269339232777
L156620,Doxorubicin,2,0,0.2819646373115759,0.1252471706812583,0.0997966233373996,0.1006909514794269,0.0610403218146595,0.08055752078282517
L156620,Trametinib,2,0,0.194586034559209,0.0730787807484661,0.0997966233373996,0.0623380428080401,0.0342904000908512,0.08022936703833705
L157880,Acid,2,1,0.4723002644704608,0.2879810790401368,0.2436382665028219,0.4621041835080692,0.4067461369272278,0.4514321704684247
L157880,Cisplatin,2,0,0.2026102523734454,0.0799419805856406,0.2436382665028219,0.177470550468139,0.1267852008359273,0.1654409726288986
L157880,CoCl2,2,1,0.2266829195508383,0.0938138784504659,0.2436382665028219,0.200836578774123,0.1477100422546848,0.12780541945361099
L157880,Dabrafenib,2,1,0.2266829195508383,0.0938138784504659,0.2436382665028219,0.2008365787741231,0.1477100422546848,0.11385620608621878
L157880,Doxorubicin,2,0,0.2819646373115759,0.1291816151328634,0.2436382665028219,0.2561820939527857,0.1998809729493922,0.16654732817242515
L157880,Trametinib,2,1,0.194586034559209,0.0755159104304394,0.2436382665028219,0.1697846053314145,0.1200667407311797,0.0855316300320729
L15809,Acid,2,1,0.4723002644704608,0.8419110698921515,0.3781706044470707,0.6261681481577536,0.8617297549122056,0.8062629073300626
L15809,Cisplatin,2,0,0.2026102523734454,0.5335969910002365,0.3781706044470707,0.2961097588709775,0.5689277041214215,0.5509929753183115
L15809,CoCl2,2,1,0.2266829195508383,0.5768350900082093,0.3781706044470707,0.3288509665352334,0.6117060464293804,0.7064651941833645
L15809,Dabrafenib,2,0,0.2266829195508383,0.5768350900082095,0.3781706044470707,0.3288509665352336,0.6117060464293804,0.6585125751016636
L15809,Doxorubicin,2,1,0.2819646373115759,0.6613939272579176,0.3781706044470707,0.4017399833502818,0.6942631613808681,0.6840570878746493
L15809,Trametinib,2,0,0.194586034559209,0.5182004299549968,0.3781706044470707,0.2850664659908316,0.5536344757942038,0.572367340263154
L158461,Acid,4,1,0.4785299066468458,0.29897467523817,0.2259303393553884,0.4378426680800587,0.3918106094422849,0.33996605378620826
L158461,Cisplatin,4,0,0.1981548358322619,0.0801690138735493,0.2259303393553884,0.1582311786136889,0.1121688732124562,0.11007921885555982
L158461,CoCl2,4,0,0.2293600697046259,0.0984110368485007,0.2259303393553884,0.1864349415496227,0.1371468646218639,0.10959859933215982
L158461,Dabrafenib,4,1,0.2240101926936385,0.0951743785327787,0.2259303393553884,0.1815328925306147,0.1327265511498462,0.14859657899864934
L158461,Doxorubicin,4,0,0.2891002187573746,0.1376057808821043,0.2259303393553884,0.2430316601195072,0.1902909904764639,0.2113757257625463
L158461,Trametinib,4,1,0.191021945485207,0.0762072710844168,0.2259303393553884,0.1519179537392677,0.1067352736705717,0.0946717645996312
L15899,Acid,3,0,0.4704989420167573,0.2800284500633928,0.1595838306328159,0.3313644891928235,0.2369623637973791,0.18133370638019966
L15899,Cisplatin,3,0,0.1901270509498604,0.0744561004084269,0.1595838306328159,0.105246432695106,0.0563930191955142,0.028735157904507907
L15899,CoCl2,3,0,0.2186598922625351,0.090291954794067,0.1595838306328159,0.124121150967085,0.0690621210237867,0.07000134585984076
L15899,Dabrafenib,3,0,0.2186598922625351,0.0902919547940672,0.1595838306328159,0.124121150967085,0.0690621210237867,0.05671765808921834
L15899,Doxorubicin,3,0,0.2882083795228566,0.1341899264720791,0.1595838306328159,0.1742031041568001,0.1053572518753599,0.1624482298670344
L15899,Trametinib,3,0,0.1919105456868687,0.0754113559162071,0.1595838306328159,0.1063988085150489,0.0571487862365515,0.0477741881327194
L159186,Acid,3,0,0.4704989420167573,0.2839379758377813,0.2183103093146759,0.4258443125664211,0.2620761818439214,0.23180687644437947
L159186,Cisplatin,3,0,0.1901270509498604,0.0757977484189873,0.2183103093146759,0.1496879768710297,0.0639741680242719,0.06231086498552582
L159186,CoCl2,3,1,0.2186598922625351,0.0918906235877918,0.2183103093146759,0.1749741738560322,0.0782052737209427,0.09534472499413499
L159186,Dabrafenib,3,1,0.2186598922625351,0.0918906235877921,0.2183103093146759,0.1749741738560322,0.0782052737209427,0.05110208439355548
L159186,Doxorubicin,3,0,0.2882083795228566,0.136449253309681,0.2183103093146759,0.2399536557058696,0.1186928823591984,0.16216528429148339
L159186,Trametinib,3,0,0.1919105456868687,0.0767687892495874,0.2183103093146759,0.1512447037685569,0.0648245561324591,0.048444253032973096
L159393,Acid,0,0,0.4736194759800148,0.5103750822231757,0.3252658830930171,0.5599900821954884,0.5200854145382098,0.5882033180050276
L159393,Cisplatin,0,0,0.1858364208706426,0.1639035184939039,0.3252658830930171,0.2249048319750513,0.1639920672897488,0.24613782198502313
L159393,CoCl2,0,0,0.2286700743638336,0.2121236960220479,0.3252658830930171,0.2768246897558674,0.213252408114798,0.12148870108486687
L159393,Dabrafenib,0,0,0.2447349983810882,0.2308868095249945,0.3252658830930171,0.2962712824014572,0.2325196428165714,0.2398096886461552
L159393,Doxorubicin,0,1,0.2866788719209133,0.2809468044790885,0.3252658830930171,0.3468722956634492,0.2844566309542994,0.2718005950717479
L159393,Trametinib,0,1,0.2036838670412842,0.1836843928021004,0.3252658830930171,0.2465397846530613,0.1841122352371243,0.15035288175936662
L159660,Acid,1,1,0.4758727382102801,0.6679253992620203,0.2951334303643931,0.5244984483624447,0.637861568640841,0.6772649317184227
L159660,Cisplatin,1,0,0.1945871959380825,0.2928645927183717,0.2951334303643931,0.2075722726913474,0.2512852221399829,0.24836966732588336
L159660,CoCl2,1,0,0.2356004453330165,0.3573268843704549,0.2951334303643931,0.2534668090258091,0.3124868365864951,0.28909223986425664
L159660,Dabrafenib,1,1,0.2320338480452489,0.3517898191080494,0.2951334303643931,0.2494483791871296,0.307146519261105,0.2657961601228974
L159660,Doxorubicin,1,1,0.2997994308885851,0.4535318330772335,0.2951334303643931,0.3265248558709769,0.407990238394246,0.4741163708635445
L159660,Trametinib,1,0,0.1972621510625855,0.2971258978496475,0.2951334303643931,0.2105428704451871,0.2552518935124306,0.1951239513572521
L159831,Acid,2,1,0.4723002644704608,0.2807695161874157,0.2776181826128249,0.5080125337409452,0.3889948322534131,0.20223388602021236
L159831,Cisplatin,2,0,0.2026102523734454,0.0773739631839097,0.2776181826128249,0.2059272378404978,0.1188052090954808,0.12639872127836593
L159831,CoCl2,2,0,0.2266829195508383,0.0908442457636326,0.2776181826128249,0.2319832234522111,0.1386220969056056,0.18641430405239104
L159831,Dabrafenib,2,1,0.2266829195508383,0.0908442457636327,0.2776181826128249,0.2319832234522112,0.1386220969056056,0.23441787321180266
L159831,Doxorubicin,2,0,0.2819646373115759,0.1252471706812583,0.2776181826128249,0.2927675679682319,0.1882923170083161,0.14738528536984338
L159831,Trametinib,2,1,0.194586034559209,0.0730787807484661,0.2776181826128249,0.1973045071919795,0.112455157793816,0.16986950649766117
L16013,Acid,4,0,0.4785299066468458,0.29897467523817,0.1140744039684955,0.2472515599332665,0.3463883103385816,0.21413135801100291
