clone_id,treatment,outer_fold,y,pred_W1,pred_W4,pred_W5,detected_post,ranking_eligible
L274645,Acid,0,0,0.4168744560268722,0.4830408779249847,0.3059750078335104,False,True
L274645,Cisplatin,0,1,0.1185127757596139,0.1446656185506236,0.0612290837044283,True,True
L274645,CoCl2,0,1,0.1558685498882306,0.1894360971411928,0.0817734124675702,True,True
L274645,Dabrafenib,0,0,0.1707339916372407,0.2071180187402116,0.3477730302023998,False,True
L274645,Doxorubicin,0,1,0.2113355690473484,0.2552683049350825,0.2242896698314467,True,True
L274645,Trametinib,0,0,0.1336915543255824,0.1628765917392065,0.3967229102228504,False,True
L274730,Acid,4,0,0.2968821351175162,0.4491238642346019,0.3172444643898224,False,True
L274730,Cisplatin,4,0,0.0794343772887644,0.1378480498169763,0.1304981307505653,False,True
L274730,CoCl2,4,1,0.0975269614574984,0.1674657286768985,0.1725634616533713,True,True
L274730,Dabrafenib,4,0,0.094316337926325,0.1622519752215024,0.3125790529328591,False,True
L274730,Doxorubicin,4,1,0.1364228780661134,0.2292370888937926,0.1772435738757296,True,True
L274730,Trametinib,4,0,0.0755059582532245,0.131354558607893,0.2495051520362997,False,True
L2749,Acid,1,1,0.6223467851199352,0.5732785368628551,0.635924024384251,True,True
L2749,Cisplatin,1,0,0.2533532278813607,0.2038141653434578,0.2055491955429573,False,True
L2749,CoCl2,1,0,0.3129677800458413,0.2574292636947761,0.2132430119687734,False,True
L2749,Dabrafenib,1,0,0.307788894732426,0.2526840464355771,0.1883779927491245,False,True
L2749,Doxorubicin,1,0,0.4047513416010818,0.3445383480443578,0.399059060256641,False,True
L2749,Trametinib,1,0,0.2572487712471081,0.2072388971186072,0.1361611396952598,False,True
L274951,Acid,3,1,0.9073920419157244,0.9210601956576066,0.9451942576363166,True,True
L274951,Cisplatin,3,0,0.6695937310565788,0.6918710999241904,0.7203456233843962,False,True
L274951,CoCl2,3,1,0.714317125955824,0.7359569926129523,0.8110503920691586,True,True
L274951,Dabrafenib,3,1,0.7143171259558247,0.7359569926129522,0.7327275851276612,True,True
L274951,Doxorubicin,3,1,0.7961025111936552,0.8156543778221631,0.8265352205751539,True,True
L274951,Trametinib,3,0,0.6726354128992618,0.6948718300040826,0.6726472101438471,False,True
L275000,Acid,4,0,0.2968821351175162,0.2973958510812972,0.3111300159309354,False,True
L275000,Cisplatin,4,0,0.0794343772887644,0.0766472342429249,0.0788315989561834,False,True
L275000,CoCl2,4,0,0.0975269614574984,0.0945576458707205,0.0562827457874765,False,True
L275000,Dabrafenib,4,0,0.094316337926325,0.0913646569505926,0.1254101719484092,False,True
L275000,Doxorubicin,4,1,0.1364228780661134,0.1337568178806585,0.1364348910742569,True,True
L275000,Trametinib,4,0,0.0755059582532245,0.0727932658271739,0.0719814937434531,False,True
L275170,Acid,4,1,0.424821092297298,0.5325224634925938,0.4640788119091546,True,True
L275170,Cisplatin,4,0,0.1311440810112391,0.1826053903987814,0.2214790716704131,False,True
L275170,CoCl2,4,1,0.1589804544029891,0.2193924126375433,0.1751508127926335,True,True
L275170,Dabrafenib,4,0,0.1540921873118699,0.2129755765079194,0.2663249194701648,False,True
L275170,Doxorubicin,4,0,0.2165056114191431,0.2935635774609326,0.2743954216037604,False,True
L275170,Trametinib,4,0,0.1250056249684408,0.1744301125267617,0.2480777169481587,False,True
L275355,Acid,1,1,0.7799886003919931,0.79175247116744,0.7482906194237318,True,True
L275355,Cisplatin,1,1,0.4219609356515461,0.4201048922527954,0.4413972816426159,True,True
L275355,CoCl2,1,1,0.494949642417025,0.4952271510271827,0.6660150201498377,True,True
L275355,Dabrafenib,1,0,0.4889023213762554,0.4889850326448832,0.3103659343397204,False,True
L275355,Doxorubicin,1,1,0.5939629429411245,0.5980019506473653,0.6121558946492365,True,True
L275355,Trametinib,1,0,0.4269664706623291,0.4252229715126392,0.229311989636619,False,True
L275594,Acid,0,0,0.283084547091898,0.3128975823820761,0.1040033167417844,False,False
L275594,Cisplatin,0,0,0.0691265369767683,0.0761522684235173,0.0596647764719782,False,False
L275594,CoCl2,0,0,0.0925499417249437,0.102254359394807,0.0582780598781118,False,False
L275594,Dabrafenib,0,0,0.1021070427147207,0.1129325252625127,0.1779617199707709,False,False
L275594,Doxorubicin,0,0,0.1289259711728003,0.1431397070931038,0.1409107537035154,False,False
L275594,Trametinib,0,0,0.078543669144304,0.0866119034954225,0.150389397800252,False,False
L275878,Acid,4,1,0.7190221724936162,0.6211555344929299,0.7105598655446703,True,True
L275878,Cisplatin,4,1,0.343383713967775,0.243310884478885,0.2745389906560194,True,True
L275878,CoCl2,4,0,0.3957502717721218,0.2880182106153411,0.2440650755542943,False,True
L275878,Dabrafenib,4,0,0.3869312882443989,0.2803149684196375,0.1128145683868243,False,True
L275878,Doxorubicin,4,0,0.4891222206580634,0.3742663738147935,0.4494360710557508,False,True
L275878,Trametinib,4,0,0.3310966459584192,0.2331931658402087,0.1380082924616282,False,True
L276268,Acid,2,0,0.2879810790401368,0.332589170123563,0.2906557299061389,False,False
L276268,Cisplatin,2,0,0.0799419805856406,0.0954571795516811,0.0564733742360883,False,False
L276268,CoCl2,2,0,0.0938138784504659,0.1118740139284084,0.0848328726498545,False,False
L276268,Dabrafenib,2,0,0.0938138784504659,0.1118740139284084,0.157872954403439,False,False
L276268,Doxorubicin,2,0,0.1291816151328634,0.1536698481342057,0.1198094339652737,False,False
L276268,Trametinib,2,0,0.0755159104304394,0.0902272847581262,0.1463828356509178,False,False
L276549,Acid,1,0,0.2952569053890467,0.2435690551084721,0.1269652218528456,False,True
L276549,Cisplatin,1,0,0.0794154333052323,0.0578083781984159,0.0475075669259177,False,True
L276549,CoCl2,1,1,0.1037914496285774,0.076716174928988,0.0824931542805494,True,True
L276549,Dabrafenib,1,0,0.1015622566428531,0.0749657693939202,0.1475290419087315,False,True
L276549,Doxorubicin,1,0,0.1473906496025865,0.1118894038354679,0.0766401269991595,False,True
L276549,Trametinib,1,0,0.0809263949015811,0.0589614280276201,0.0652163358035106,False,True
L276586,Acid,1,0,0.4006161480198365,0.4378204568017373,0.3565908685932826,False,False
L276586,Cisplatin,1,0,0.1209752434080474,0.1292195967584047,0.1342758623030525,False,False
L276586,CoCl2,1,0,0.1559468078263411,0.1673360981158836,0.2255386572723743,False,False
L276586,Dabrafenib,1,0,0.1527884125735933,0.1638850616045606,0.1335059383586857,False,False
L276586,Doxorubicin,1,0,0.2161701867667327,0.233547548540288,0.2573386095647148,False,False
L276586,Trametinib,1,0,0.1231711282899808,0.1315980741339187,0.113654824358721,False,False
L27694,Acid,0,0,0.283084547091898,0.2546665154641944,0.3089394395410036,False,True
L27694,Cisplatin,0,0,0.0691265369767683,0.0582452798094348,0.091529174230313,False,True
L27694,CoCl2,0,0,0.0925499417249437,0.078732620022894,0.0915185167663869,False,True
L27694,Dabrafenib,0,0,0.1021070427147207,0.0871930380576188,0.0741986895196519,False,True
